"target_end_date","location","target","observation"
2023-09-16,"maryland","Flu ED visits pct",0.09
2023-09-16,"massachusetts","Flu ED visits pct",0.09
2023-09-16,"pittsfield","Flu ED visits pct",0.07
2023-09-16,"lynn","Flu ED visits pct",0.13
2023-09-16,"south-carolina","Flu ED visits pct",0.42
2023-09-16,"horry","Flu ED visits pct",0.46
2023-09-23,"larimer","Flu ED visits pct",0.13
2023-09-23,"maine","Flu ED visits pct",0.01
2023-09-23,"maryland","Flu ED visits pct",0.14
2023-09-23,"frederick","Flu ED visits pct",0.14
2023-09-23,"massachusetts","Flu ED visits pct",0.1
2023-09-23,"horry","Flu ED visits pct",0.53
2023-09-23,"utah","Flu ED visits pct",0.12
2023-09-30,"colorado","Flu ED visits pct",0.13
2023-09-30,"indiana","Flu ED visits pct",0.15
2023-09-30,"maine","Flu ED visits pct",0.04
2023-09-30,"massachusetts","Flu ED visits pct",0.13
2023-09-30,"pittsfield","Flu ED visits pct",0.14
2023-10-07,"marietta","Flu ED visits pct",0.22
2023-10-07,"harford","Flu ED visits pct",0.2
2023-10-14,"new-bedford","Flu ED visits pct",0.13
2023-10-14,"texas","Flu ED visits pct",0.66
2023-10-14,"utah","Flu ED visits pct",0.26
2023-10-21,"colorado","Flu ED visits pct",0.4
2023-10-21,"georgia","Flu ED visits pct",0.5
2023-10-21,"marietta","Flu ED visits pct",0.38
2023-10-21,"harford","Flu ED visits pct",0.15
2023-10-21,"massachusetts","Flu ED visits pct",0.11
2023-10-21,"lynn","Flu ED visits pct",0.22
2023-10-21,"virginia","Flu ED visits pct",0.39
2023-10-28,"georgia","Flu ED visits pct",0.56
2023-10-28,"cherokee","Flu ED visits pct",0.67
2023-10-28,"marietta","Flu ED visits pct",0.43
2023-10-28,"frederick","Flu ED visits pct",0.51
2023-10-28,"new-bedford","Flu ED visits pct",0.07
2023-10-28,"south-carolina","Flu ED visits pct",0.74
2023-10-28,"texas","Flu ED visits pct",1.08
2023-10-28,"utah","Flu ED visits pct",0.39
2023-11-04,"georgia","Flu ED visits pct",0.75
2023-11-04,"indiana","Flu ED visits pct",0.24
2023-11-04,"maryland","Flu ED visits pct",0.28
2023-11-04,"new-bedford","Flu ED visits pct",0.23
2023-11-04,"lynn","Flu ED visits pct",0.22
2023-11-04,"south-carolina","Flu ED visits pct",1.22
2023-11-04,"virginia","Flu ED visits pct",0.54
2023-11-11,"boulder","Flu ED visits pct",1.43
2023-11-11,"maryland","Flu ED visits pct",0.44
2023-11-11,"pittsfield","Flu ED visits pct",0.07
2023-11-11,"south-carolina","Flu ED visits pct",2.27
2023-11-18,"larimer","Flu ED visits pct",1.09
2023-11-18,"maryland","Flu ED visits pct",0.59
2023-11-18,"lynn","Flu ED visits pct",0.45
2023-11-18,"minnesota","Flu ED visits pct",0.49
2023-11-18,"texas","Flu ED visits pct",2.39
2023-11-25,"maryland","Flu ED visits pct",0.91
2023-11-25,"massachusetts","Flu ED visits pct",0.65
2023-11-25,"lynn","Flu ED visits pct",0.91
2023-11-25,"minnesota","Flu ED visits pct",0.56
2023-11-25,"texas","Flu ED visits pct",2.65
2023-11-25,"virginia","Flu ED visits pct",1.37
2023-12-02,"larimer","Flu ED visits pct",1.69
2023-12-02,"marietta","Flu ED visits pct",2.46
2023-12-02,"minnesota","Flu ED visits pct",0.8
2023-12-02,"virginia","Flu ED visits pct",1.59
2023-12-09,"colorado","Flu ED visits pct",2.94
2023-12-09,"maine","Flu ED visits pct",0.64
2023-12-09,"maryland","Flu ED visits pct",1.91
2023-12-09,"massachusetts","Flu ED visits pct",1.44
2023-12-09,"pittsfield","Flu ED visits pct",0.77
2023-12-09,"rock-hill","Flu ED visits pct",6.11
2023-12-16,"maryland","Flu ED visits pct",3.06
2023-12-16,"frederick","Flu ED visits pct",5.3
2023-12-16,"pittsfield","Flu ED visits pct",0.38
2023-12-16,"horry","Flu ED visits pct",8.02
2023-12-23,"georgia","Flu ED visits pct",7.58
2023-12-23,"indiana","Flu ED visits pct",4.34
2023-12-23,"maryland","Flu ED visits pct",5.08
2023-12-23,"springfield","Flu ED visits pct",4.24
2023-12-30,"massachusetts","Flu ED visits pct",4.41
2023-12-30,"lynn","Flu ED visits pct",5.43
2023-12-30,"utah","Flu ED visits pct",7.47
2024-01-06,"georgia","Flu ED visits pct",4.7
2024-01-06,"frederick","Flu ED visits pct",5.71
2024-01-06,"massachusetts","Flu ED visits pct",3.35
2024-01-06,"new-bedford","Flu ED visits pct",3.48
2024-01-13,"indiana","Flu ED visits pct",3.63
2024-01-13,"maine","Flu ED visits pct",2.36
2024-01-13,"harford","Flu ED visits pct",2.16
2024-01-13,"massachusetts","Flu ED visits pct",3
2024-01-13,"pittsfield","Flu ED visits pct",2.45
2024-01-13,"virginia","Flu ED visits pct",3.79
2024-01-20,"indiana","Flu ED visits pct",3.93
2024-01-20,"pittsfield","Flu ED visits pct",1.58
2024-01-20,"utah","Flu ED visits pct",3.85
2024-01-27,"boulder","Flu ED visits pct",2.16
2024-01-27,"larimer","Flu ED visits pct",2.84
2024-01-27,"maryland","Flu ED visits pct",2.16
2024-01-27,"massachusetts","Flu ED visits pct",2.73
2024-01-27,"minnesota","Flu ED visits pct",3.73
2024-01-27,"texas","Flu ED visits pct",6.58
2024-02-03,"colorado","Flu ED visits pct",2.77
2024-02-03,"georgia","Flu ED visits pct",3.22
2024-02-03,"marietta","Flu ED visits pct",3.18
2024-02-03,"indiana","Flu ED visits pct",4.6
2024-02-03,"maine","Flu ED visits pct",2.6
2024-02-03,"pittsfield","Flu ED visits pct",3.04
2024-02-03,"rock-hill","Flu ED visits pct",3.23
2024-02-03,"virginia","Flu ED visits pct",2.84
2024-02-10,"marietta","Flu ED visits pct",3.32
2024-02-10,"pittsfield","Flu ED visits pct",3.53
2024-02-10,"new-bedford","Flu ED visits pct",3.16
2024-02-10,"minnesota","Flu ED visits pct",4.33
2024-02-10,"south-carolina","Flu ED visits pct",2.69
2024-02-10,"texas","Flu ED visits pct",5.3
2024-02-10,"virginia","Flu ED visits pct",3.15
2024-02-17,"colorado","Flu ED visits pct",2.22
2024-02-17,"georgia","Flu ED visits pct",2.39
2024-02-17,"pittsfield","Flu ED visits pct",3.27
2024-02-17,"new-bedford","Flu ED visits pct",2.45
2024-02-17,"lynn","Flu ED visits pct",3.26
2024-02-24,"georgia","Flu ED visits pct",1.78
2024-02-24,"new-bedford","Flu ED visits pct",2.43
2024-02-24,"south-carolina","Flu ED visits pct",1.95
2024-02-24,"texas","Flu ED visits pct",3.23
2024-03-02,"georgia","Flu ED visits pct",1.5
2024-03-02,"maryland","Flu ED visits pct",3.5
2024-03-02,"minnesota","Flu ED visits pct",4.39
2024-03-02,"south-carolina","Flu ED visits pct",1.89
2024-03-02,"texas","Flu ED visits pct",2.39
2024-03-02,"virginia","Flu ED visits pct",3.7
2024-03-09,"maryland","Flu ED visits pct",2.92
2024-03-09,"lynn","Flu ED visits pct",2.78
2024-03-09,"minnesota","Flu ED visits pct",4.6
2024-03-09,"texas","Flu ED visits pct",1.97
2024-03-16,"colorado","Flu ED visits pct",1.47
2024-03-16,"boulder","Flu ED visits pct",1.72
2024-03-16,"indiana","Flu ED visits pct",3.03
2024-03-16,"new-bedford","Flu ED visits pct",2.09
2024-03-16,"texas","Flu ED visits pct",1.44
2024-03-23,"new-bedford","Flu ED visits pct",1.98
2024-03-23,"rock-hill","Flu ED visits pct",0.65
2024-03-23,"texas","Flu ED visits pct",0.98
2024-03-23,"utah","Flu ED visits pct",0.95
2024-03-30,"colorado","Flu ED visits pct",0.84
2024-03-30,"georgia","Flu ED visits pct",0.59
2024-03-30,"marietta","Flu ED visits pct",0.44
2024-03-30,"indiana","Flu ED visits pct",2.3
2024-03-30,"lynn","Flu ED visits pct",2.05
2024-03-30,"texas","Flu ED visits pct",0.84
2024-03-30,"virginia","Flu ED visits pct",1.7
2024-04-06,"marietta","Flu ED visits pct",0.38
2024-04-06,"massachusetts","Flu ED visits pct",1.69
2024-04-06,"new-bedford","Flu ED visits pct",2.01
2024-04-06,"lynn","Flu ED visits pct",1.59
2024-04-06,"virginia","Flu ED visits pct",1.23
2024-04-13,"massachusetts","Flu ED visits pct",1.34
2024-04-13,"lynn","Flu ED visits pct",1.19
2024-04-20,"colorado","Flu ED visits pct",0.43
2024-04-20,"frederick","Flu ED visits pct",0.26
2024-04-20,"pittsfield","Flu ED visits pct",0.24
2024-04-20,"minnesota","Flu ED visits pct",1.18
2024-04-27,"colorado","Flu ED visits pct",0.35
2024-04-27,"boulder","Flu ED visits pct",0.04
2024-04-27,"georgia","Flu ED visits pct",0.27
2024-04-27,"frederick","Flu ED visits pct",0.53
2024-04-27,"lynn","Flu ED visits pct",0.86
2024-04-27,"minnesota","Flu ED visits pct",0.86
2024-04-27,"utah","Flu ED visits pct",0.33
2024-05-04,"boulder","Flu ED visits pct",0.26
2024-05-04,"larimer","Flu ED visits pct",0.05
2024-05-04,"marietta","Flu ED visits pct",0.18
2024-05-04,"maryland","Flu ED visits pct",0.33
2024-05-04,"frederick","Flu ED visits pct",0.2
2024-05-04,"massachusetts","Flu ED visits pct",0.61
2024-05-04,"pittsfield","Flu ED visits pct",0.46
2024-05-11,"georgia","Flu ED visits pct",0.16
2024-05-11,"frederick","Flu ED visits pct",0.38
2024-05-11,"lynn","Flu ED visits pct",0.36
2024-05-11,"minnesota","Flu ED visits pct",0.47
2024-05-11,"rock-hill","Flu ED visits pct",0.05
2024-05-11,"virginia","Flu ED visits pct",0.28
2024-05-18,"bangor","Flu ED visits pct",0.49
2024-05-18,"pittsfield","Flu ED visits pct",0.08
2024-05-18,"virginia","Flu ED visits pct",0.21
2024-05-25,"maine","Flu ED visits pct",0.34
2024-05-25,"south-carolina","Flu ED visits pct",0.18
2024-06-01,"colorado","Flu ED visits pct",0.19
2024-06-01,"indiana","Flu ED visits pct",0.11
2024-06-01,"maryland","Flu ED visits pct",0.11
2024-06-01,"massachusetts","Flu ED visits pct",0.15
2024-06-01,"minnesota","Flu ED visits pct",0.2
2024-06-08,"larimer","Flu ED visits pct",0.05
2024-06-08,"maine","Flu ED visits pct",0.1
2024-06-08,"maryland","Flu ED visits pct",0.08
2024-06-08,"frederick","Flu ED visits pct",0.07
2024-06-08,"lynn","Flu ED visits pct",0.11
2024-06-08,"minnesota","Flu ED visits pct",0.14
2024-06-08,"south-carolina","Flu ED visits pct",0.11
2024-06-15,"georgia","Flu ED visits pct",0.11
2024-06-15,"minnesota","Flu ED visits pct",0.12
2024-06-15,"south-carolina","Flu ED visits pct",0.09
2024-06-15,"texas","Flu ED visits pct",0.23
2024-06-15,"virginia","Flu ED visits pct",0.14
2024-06-22,"frederick","Flu ED visits pct",0.06
2024-06-22,"massachusetts","Flu ED visits pct",0.08
2024-06-22,"new-bedford","Flu ED visits pct",0.09
2024-06-22,"minnesota","Flu ED visits pct",0.07
2024-06-22,"horry","Flu ED visits pct",0.19
2024-06-22,"texas","Flu ED visits pct",0.21
2024-06-29,"larimer","Flu ED visits pct",0.03
2024-06-29,"virginia","Flu ED visits pct",0.11
2024-07-06,"colorado","Flu ED visits pct",0.09
2024-07-06,"georgia","Flu ED visits pct",0.11
2024-07-06,"lynn","Flu ED visits pct",0.18
2024-07-06,"south-carolina","Flu ED visits pct",0.1
2024-07-13,"colorado","Flu ED visits pct",0.09
2024-07-13,"marietta","Flu ED visits pct",0.05
2024-07-13,"maryland","Flu ED visits pct",0.09
2024-07-13,"lynn","Flu ED visits pct",0.21
2024-07-13,"springfield","Flu ED visits pct",0.03
2024-07-13,"utah","Flu ED visits pct",0.07
2024-07-20,"colorado","Flu ED visits pct",0.05
2024-07-20,"georgia","Flu ED visits pct",0.11
2024-07-20,"marietta","Flu ED visits pct",0.16
2024-07-20,"maine","Flu ED visits pct",0.04
2024-07-20,"massachusetts","Flu ED visits pct",0.08
2024-07-20,"utah","Flu ED visits pct",0.09
2024-07-27,"georgia","Flu ED visits pct",0.09
2024-07-27,"minnesota","Flu ED visits pct",0.06
2024-08-03,"frederick","Flu ED visits pct",0.07
2024-08-03,"lynn","Flu ED visits pct",0.12
2024-08-10,"georgia","Flu ED visits pct",0.1
2024-08-10,"lynn","Flu ED visits pct",0.15
2024-08-10,"utah","Flu ED visits pct",0.06
2024-08-10,"virginia","Flu ED visits pct",0.13
2024-08-17,"larimer","Flu ED visits pct",0.06
2024-08-17,"marietta","Flu ED visits pct",0.06
2024-08-17,"indiana","Flu ED visits pct",0.07
2024-08-17,"maine","Flu ED visits pct",0.01
2024-08-17,"frederick","Flu ED visits pct",0
2024-08-17,"virginia","Flu ED visits pct",0.09
2024-08-24,"larimer","Flu ED visits pct",0
2024-08-24,"indiana","Flu ED visits pct",0.05
2024-08-24,"massachusetts","Flu ED visits pct",0.07
2024-08-24,"utah","Flu ED visits pct",0.08
2024-08-31,"horry","Flu ED visits pct",0.1
2024-09-07,"marietta","Flu ED visits pct",0.02
2024-09-07,"maryland","Flu ED visits pct",0.08
2024-09-07,"frederick","Flu ED visits pct",0
2024-09-14,"frederick","Flu ED visits pct",0
2024-09-14,"minnesota","Flu ED visits pct",0.09
2024-09-14,"texas","Flu ED visits pct",0.3
2024-09-21,"pittsfield","Flu ED visits pct",0.14
2024-09-21,"minnesota","Flu ED visits pct",0.12
2024-09-28,"marietta","Flu ED visits pct",0.05
2024-09-28,"lynn","Flu ED visits pct",0.07
2024-09-28,"utah","Flu ED visits pct",0.12
2024-10-05,"georgia","Flu ED visits pct",0.08
2024-10-05,"frederick","Flu ED visits pct",0.13
2024-10-05,"minnesota","Flu ED visits pct",0.13
2024-10-05,"texas","Flu ED visits pct",0.3
2024-10-12,"marietta","Flu ED visits pct",0.06
2024-10-12,"maryland","Flu ED visits pct",0.07
2024-10-12,"utah","Flu ED visits pct",0.15
2024-10-19,"georgia","Flu ED visits pct",0.13
2024-10-19,"springfield","Flu ED visits pct",0.09
2024-10-26,"maine","Flu ED visits pct",0.06
2024-10-26,"pittsfield","Flu ED visits pct",0
2024-10-26,"lynn","Flu ED visits pct",0.13
2024-10-26,"minnesota","Flu ED visits pct",0.1
2024-11-02,"larimer","Flu ED visits pct",0.43
2024-11-02,"maine","Flu ED visits pct",0.04
2024-11-02,"new-bedford","Flu ED visits pct",0.29
2024-11-02,"springfield","Flu ED visits pct",0.08
2024-11-02,"utah","Flu ED visits pct",0.17
2024-11-09,"colorado","Flu ED visits pct",0.33
2024-11-09,"larimer","Flu ED visits pct",0.59
2024-11-09,"indiana","Flu ED visits pct",0.17
2024-11-09,"lynn","Flu ED visits pct",0.15
2024-11-16,"indiana","Flu ED visits pct",0.27
2024-11-16,"maryland","Flu ED visits pct",0.18
2024-11-16,"frederick","Flu ED visits pct",0.39
2024-11-16,"massachusetts","Flu ED visits pct",0.17
2024-11-16,"minnesota","Flu ED visits pct",0.33
2024-11-16,"south-carolina","Flu ED visits pct",0.25
2024-11-16,"rock-hill","Flu ED visits pct",0.15
2024-11-16,"texas","Flu ED visits pct",0.74
2024-11-23,"georgia","Flu ED visits pct",0.34
2024-11-23,"marietta","Flu ED visits pct",0.19
2024-11-23,"indiana","Flu ED visits pct",0.29
2024-11-23,"maine","Flu ED visits pct",0.06
2024-11-23,"utah","Flu ED visits pct",0.52
2024-11-30,"larimer","Flu ED visits pct",0.9
2024-11-30,"georgia","Flu ED visits pct",0.4
2024-11-30,"marietta","Flu ED visits pct",0.35
2024-11-30,"maine","Flu ED visits pct",0.08
2024-11-30,"minnesota","Flu ED visits pct",0.56
2024-12-07,"georgia","Flu ED visits pct",0.54
2024-12-07,"indiana","Flu ED visits pct",0.67
2024-12-07,"new-bedford","Flu ED visits pct",1.08
2024-12-07,"lynn","Flu ED visits pct",0.29
2024-12-14,"larimer","Flu ED visits pct",2.02
2024-12-14,"maryland","Flu ED visits pct",0.73
2024-12-14,"frederick","Flu ED visits pct",0.44
2024-12-14,"lynn","Flu ED visits pct",0.69
2024-12-14,"texas","Flu ED visits pct",2.41
2024-12-21,"larimer","Flu ED visits pct",3.23
2024-12-21,"georgia","Flu ED visits pct",3.07
2024-12-21,"marietta","Flu ED visits pct",3.16
2024-12-21,"pittsfield","Flu ED visits pct",1.8
2024-12-21,"south-carolina","Flu ED visits pct",2.39
2024-12-21,"texas","Flu ED visits pct",4.19
2024-12-28,"marietta","Flu ED visits pct",6
2024-12-28,"maine","Flu ED visits pct",1.5
2024-12-28,"pittsfield","Flu ED visits pct",2.35
2024-12-28,"rock-hill","Flu ED visits pct",5.69
2025-01-04,"colorado","Flu ED visits pct",4.78
2025-01-04,"indiana","Flu ED visits pct",4.82
2025-01-04,"massachusetts","Flu ED visits pct",3.74
2025-01-11,"indiana","Flu ED visits pct",3.81
2025-01-11,"massachusetts","Flu ED visits pct",3.71
2025-01-18,"larimer","Flu ED visits pct",4.03
2025-01-18,"maryland","Flu ED visits pct",4.55
2025-01-18,"pittsfield","Flu ED visits pct",6.37
2025-01-18,"lynn","Flu ED visits pct",6.53
2025-01-18,"worcester","Flu ED visits pct",6.03
2025-01-18,"springfield","Flu ED visits pct",5.23
2025-01-18,"minnesota","Flu ED visits pct",9.7
2025-01-18,"south-carolina","Flu ED visits pct",8.34
2025-01-18,"rock-hill","Flu ED visits pct",7
2025-01-25,"colorado","Flu ED visits pct",4.32
2025-01-25,"boulder","Flu ED visits pct",4.77
2025-01-25,"georgia","Flu ED visits pct",7.3
2025-01-25,"marietta","Flu ED visits pct",6.74
2025-01-25,"indiana","Flu ED visits pct",7.43
2025-01-25,"maine","Flu ED visits pct",4.38
2025-01-25,"frederick","Flu ED visits pct",7.04
2025-01-25,"horry","Flu ED visits pct",12.89
2025-02-01,"colorado","Flu ED visits pct",4.67
2025-02-01,"larimer","Flu ED visits pct",5.08
2025-02-01,"georgia","Flu ED visits pct",6.8
2025-02-01,"new-bedford","Flu ED visits pct",10.35
2025-02-01,"lynn","Flu ED visits pct",10.72
2025-02-01,"horry","Flu ED visits pct",9.69
2025-02-01,"utah","Flu ED visits pct",4.68
2025-02-08,"boulder","Flu ED visits pct",5.99
2025-02-08,"indiana","Flu ED visits pct",12.32
2025-02-08,"maine","Flu ED visits pct",7.24
2025-02-08,"massachusetts","Flu ED visits pct",10.22
2025-02-08,"new-bedford","Flu ED visits pct",10.63
2025-02-08,"minnesota","Flu ED visits pct",7.02
2025-02-15,"boulder","Flu ED visits pct",5.08
2025-02-15,"maine","Flu ED visits pct",8.54
2025-02-15,"utah","Flu ED visits pct",3.73
2025-02-22,"georgia","Flu ED visits pct",2.85
2025-02-22,"frederick","Flu ED visits pct",7.47
2025-02-22,"lynn","Flu ED visits pct",7.57
2025-02-22,"virginia","Flu ED visits pct",6.82
2025-03-01,"larimer","Flu ED visits pct",3.9
2025-03-01,"georgia","Flu ED visits pct",2.22
2025-03-01,"pittsfield","Flu ED visits pct",5.28
2025-03-01,"new-bedford","Flu ED visits pct",5.99
2025-03-01,"texas","Flu ED visits pct",3.67
2025-03-08,"colorado","Flu ED visits pct",2.38
2025-03-08,"larimer","Flu ED visits pct",3.69
2025-03-08,"marietta","Flu ED visits pct",1.9
2025-03-08,"massachusetts","Flu ED visits pct",3.48
2025-03-08,"new-bedford","Flu ED visits pct",3.79
2025-03-08,"south-carolina","Flu ED visits pct",2.93
2025-03-08,"utah","Flu ED visits pct",2.4
2025-03-08,"virginia","Flu ED visits pct",4.29
2025-03-15,"colorado","Flu ED visits pct",1.8
2025-03-15,"horry","Flu ED visits pct",2.12
2025-03-22,"larimer","Flu ED visits pct",1.6
2025-03-22,"indiana","Flu ED visits pct",1.98
2025-03-22,"frederick","Flu ED visits pct",2.75
2025-03-29,"colorado","Flu ED visits pct",0.9
2025-03-29,"indiana","Flu ED visits pct",1.46
2025-03-29,"maine","Flu ED visits pct",2.84
2025-03-29,"worcester","Flu ED visits pct",1.9
2025-03-29,"rock-hill","Flu ED visits pct",1.15
2025-03-29,"utah","Flu ED visits pct",1.38
2025-03-29,"virginia","Flu ED visits pct",2.54
2025-04-05,"boulder","Flu ED visits pct",0.81
2025-04-05,"larimer","Flu ED visits pct",0.92
2025-04-05,"georgia","Flu ED visits pct",0.8
2025-04-05,"maryland","Flu ED visits pct",2.42
2025-04-05,"lynn","Flu ED visits pct",1.3
2025-04-05,"texas","Flu ED visits pct",0.83
2025-04-05,"utah","Flu ED visits pct",0.92
2025-04-12,"boulder","Flu ED visits pct",0.5
2025-04-12,"frederick","Flu ED visits pct",2.24
2025-04-12,"massachusetts","Flu ED visits pct",1.22
2025-04-12,"texas","Flu ED visits pct",0.75
2025-04-19,"colorado","Flu ED visits pct",0.46
2025-04-19,"frederick","Flu ED visits pct",2.32
2025-04-19,"lynn","Flu ED visits pct",0.94
2025-04-19,"minnesota","Flu ED visits pct",0.59
2025-04-19,"south-carolina","Flu ED visits pct",0.33
2025-04-19,"greenville","Flu ED visits pct",0.42
2025-04-19,"texas","Flu ED visits pct",0.69
2025-04-19,"utah","Flu ED visits pct",0.56
2025-04-26,"larimer","Flu ED visits pct",0.91
2025-04-26,"indiana","Flu ED visits pct",0.38
2025-04-26,"frederick","Flu ED visits pct",1.76
2025-04-26,"new-bedford","Flu ED visits pct",0.72
2025-04-26,"horry","Flu ED visits pct",0.46
2025-04-26,"texas","Flu ED visits pct",0.57
2025-04-26,"utah","Flu ED visits pct",0.46
2025-05-03,"maryland","Flu ED visits pct",0.6
2025-05-03,"new-bedford","Flu ED visits pct",0.65
2025-05-03,"south-carolina","Flu ED visits pct",0.24
2025-05-10,"indiana","Flu ED visits pct",0.22
2025-05-10,"harford","Flu ED visits pct",0.27
2025-05-10,"massachusetts","Flu ED visits pct",0.3
2025-05-10,"pittsfield","Flu ED visits pct",0.14
2025-05-10,"new-bedford","Flu ED visits pct",0.33
2025-05-10,"texas","Flu ED visits pct",0.46
2025-05-10,"utah","Flu ED visits pct",0.32
2025-05-17,"maine","Flu ED visits pct",0.19
2025-05-17,"maryland","Flu ED visits pct",0.27
2025-05-17,"rock-hill","Flu ED visits pct",0.16
2025-05-24,"indiana","Flu ED visits pct",0.11
2025-05-24,"frederick","Flu ED visits pct",0.14
2025-05-24,"massachusetts","Flu ED visits pct",0.16
2025-05-24,"pittsfield","Flu ED visits pct",0
2025-05-31,"texas","Flu ED visits pct",0.45
2025-06-07,"marietta","Flu ED visits pct",0.11
2025-06-07,"maryland","Flu ED visits pct",0.12
